Array Size,CPU (s),Na‹ve (s),Work Efficient (s),Shared Memory (s),Thrust (s)
4194301,19.5964,56.2268,55.3206,53.0299,54.4481
8388605,38.5424,114.591,110.761,105.576,105.313
16777213,75.129,226.528,220.527,210.836,210.265
33554429,146.694,459.714,430.95,424.062,419.711
67108861,293.201,931.193,888.887,842.382,836.824
13,0.0001,0.705536,0.637952,0.714752,0.68096
29,0.0001,0.565248,0.882688,0.804864,0.739328
61,0.0001,0.584704,0.641024,0.873472,0.787456
125,0.0001,0.474112,0.827392,0.688128,0.644096
253,0.0001,0.765952,0.787456,0.848896,0.831488
509,0.0003,0.514048,0.736256,0.765952,0.800768
1021,0.0004,0.766976,0.837632,0.8704,0.893952
2045,0.0018,0.559104,0.905216,0.823296,0.812032
4093,0.0017,0.571392,0.934912,1.27386,0.758784
8189,0.0032,0.764928,1.01171,0.8448,0.792576
16381,0.0066,0.789504,1.05882,1.00762,1.01888
32765,0.0155,1.27386,1.37421,1.12128,1.44998
65533,0.0368,1.34554,1.68653,1.60768,1.52883
131069,0.7667,2.31629,2.56717,2.61018,3.24301
262141,1.1736,4.3008,4.34483,4.48512,4.92442
524285,2.3438,7.77728,7.40762,7.58579,8.13568
1048573,4.6829,14.6514,14.466,14.3555,14.423
2097149,10.7575,29.0048,28.6956,27.69,27.7381
4194301,18.847,56.8607,54.7912,53.3146,53.8788
8388605,36.2578,114.012,109.022,105.8,104.656
16777213,76.5701,229.024,216.979,211.224,208.333
33554429,147.126,460.846,450.109,421.934,413.945
67108861,295.761,926.313,874.487,848.385,842.82
13,0.0001,0.683008,0.863232,0.915456,0.892928
29,0.0001,0.489472,0.872448,0.925696,0.75776
61,0.0001,0.495616,0.830464,0.745472,0.744448
125,0.0001,0.58368,0.766976,0.765952,0.85504
253,0.0002,0.526336,0.763904,0.736256,0.644096
509,0.0003,0.52736,0.791552,0.770048,0.657408
1021,0.0004,0.549888,0.900096,0.797696,0.740352
2045,0.0009,0.623616,0.869376,0.715776,0.704512
4093,0.0016,0.651264,0.856064,0.8192,0.776192
8189,0.0034,0.968704,0.948224,0.850944,0.821248
16381,0.0065,0.781312,1.06189,0.971776,0.935936
32765,0.0171,1.12026,1.29331,1.12026,1.09466
65533,0.0373,1.44384,1.72851,1.53088,1.42131
131069,0.5858,2.2999,2.72486,2.36851,3.01261
262141,1.2024,4.2711,4.04275,5.0903,4.85478
524285,2.3419,7.96262,7.93805,7.91757,8.3753
1048573,4.8412,14.9228,14.5889,14.3892,15.1521
2097149,8.8755,29.5557,28.2819,27.6797,28.0381
4194301,17.9899,57.2867,55.7926,53.6535,52.5251
8388605,37.0592,113.937,109.9,105.266,105.69
16777213,77.5191,228.341,221.976,210.902,210.543
33554429,154.296,460.792,437.357,419.465,421.574
67108861,292.65,928.72,890.806,852.791,843.017
13,0.0001,0.722944,0.84992,0.917504,1.25542
29,0.0002,0.494592,0.763904,0.881664,0.821248
61,0.0002,0.49664,0.856064,0.8704,1.35885
125,0.0001,0.46592,0.826368,0.638976,0.488448
253,0.0002,0.456704,0.775168,0.744448,0.70656
509,0.0002,0.52736,0.77824,0.785376,0.72704
1021,0.0004,0.559104,0.816128,0.77312,0.689152
2045,0.0008,0.564224,0.884736,1.11104,0.764928
4093,0.0016,0.601088,0.879616,0.93184,0.770048
8189,0.0032,0.67072,0.950272,1.24928,0.791552
16381,0.0068,0.776192,1.06394,0.941056,0.953344
32765,0.0163,1.15098,1.21037,1.05779,1.06803
65533,0.0366,1.47456,1.70906,2.12275,1.55853
131069,0.583,2.3081,2.46682,2.53235,3.54714
262141,1.8402,4.4288,4.03763,4.53734,5.0391
524285,2.4069,7.9319,7.91654,8.18381,8.34662
1048573,4.9144,14.9207,14.9463,14.3165,14.6381
2097149,9.5516,29.1072,28.5071,27.5528,27.2292
4194301,17.8932,57.4054,55.3861,53.5204,53.9382
8388605,36.8863,114.287,110.211,105.071,105.814
16777213,79.3128,228.497,216.634,209.277,210.171
33554429,146.647,459.996,438.343,422.381,419.549
67108861,293.059,928.093,877.777,846.65,843.122
13,0.0001,0.616448,0.602112,0.612352,0.587776
29,0.0001,0.474112,0.607232,0.628736,0.77312
61,0.0001,0.775168,0.822272,0.836608,0.75776
125,0.0001,0.510976,0.818176,0.815104,0.99328
253,0.0002,0.482304,0.776192,0.77824,0.751616
509,0.0003,0.505856,0.82432,0.8192,0.789504
1021,0.0004,0.509952,0.856064,0.842752,0.735232
2045,0.0009,0.800768,0.841728,1.34656,0.812032
4093,0.0016,0.754688,0.904192,0.917504,0.796672
8189,0.0031,0.6912,0.996352,0.903168,0.872448
16381,0.0064,1.21446,1.02502,0.9216,0.90624
32765,0.0151,1.15814,1.29229,1.13459,1.07827
65533,0.0369,1.51347,1.69472,1.61997,1.51347
131069,0.5857,2.29069,2.96448,2.48627,3.46829
262141,1.2045,4.27418,4.03149,4.44621,4.92339
524285,2.3519,7.71174,7.48646,7.79162,8.00358
1048573,4.6849,14.8132,14.635,14.7722,14.7456
2097149,9.1005,28.6853,28.545,27.6685,27.8723
4194301,17.85,57.1853,55.9903,53.7457,53.1395
8388605,37.1874,114.708,110.36,105.495,105.419
16777213,73.0974,227.478,219.828,209.878,209.772
33554429,147.854,461.738,434.499,421.541,417.256
67108861,302.546,923.004,894.084,848.086,843.189
13,0.0001,0.464896,0.565248,0.610304,0.595968
29,0.0001,0.48128,0.863232,0.759808,0.807936
61,0.0001,0.65024,0.712704,0.75264,0.758784
125,0.0001,0.70656,0.769024,0.811008,0.658432
253,0.0002,0.64,0.789504,0.954368,0.930816
509,0.0004,0.53248,0.801792,0.718848,0.780288
1021,0.0004,0.521216,0.811008,0.792576,0.763904
2045,0.0008,0.776192,0.873472,0.820224,0.905216
4093,0.0016,0.565248,0.935936,0.755712,0.83456
8189,0.0031,0.717824,1.0752,0.877568,0.87552
16381,0.0061,0.743424,1.38035,0.995328,1.00147
32765,0.0312,0.971776,1.3865,1.32198,1.08851
65533,0.0379,1.54317,1.69062,1.51859,1.57184
131069,0.6006,2.29888,2.50266,2.6112,3.14778
262141,1.1724,4.30285,4.07552,4.51994,4.94182
524285,2.342,7.84077,7.61446,8.19917,9.16378
1048573,4.7492,14.5623,14.3514,14.379,15.1788
2097149,8.8705,28.4754,28.2194,27.4903,27.5333
4194301,17.915,57.6809,56.2278,53.7713,53.4047
8388605,35.7968,114.032,110.542,105.364,105.524
16777213,71.4278,228.018,218.227,211.703,208.867
33554429,151.267,461.417,440.844,425.694,419.456
67108861,290.357,920.728,876.077,845.9,840.687
13,0,0.539648,0.776192,0.932864,0.881664
29,0,0.42496,0.828416,1.58618,0.832512
61,0.0001,0.489472,0.759808,0.743424,0.748544
125,0.0001,0.49664,0.769024,0.832512,0.772096
253,0.0001,0.516096,0.785408,0.78336,0.746496
509,0.0002,0.529408,0.807936,0.882688,0.750592
1021,0.0005,0.664576,0.801792,0.786432,0.69632
2045,0.0009,0.564224,0.883712,1.10899,0.77824
4093,0.0016,0.697344,0.86528,1.1223,0.832512
8189,0.0031,0.7424,0.996352,0.821248,0.887808
16381,0.0062,1.03424,1.11718,1.1479,0.914432
32765,0.015,0.950272,1.3056,1.21856,1.14586
65533,0.0353,1.65786,2.05824,1.52166,1.47763
131069,0.5856,2.41869,2.47091,2.68288,3.12934
262141,1.169,4.42163,4.09088,4.42778,5.21216
524285,2.344,7.76192,7.40454,7.80493,8.01485
1048573,4.6836,14.6954,14.7999,14.4415,14.8705
2097149,9.4595,29.1615,28.7427,26.9312,27.5743
4194301,19.3743,57.6174,55.7322,53.4764,53.7027
8388605,39.4691,113.578,109.38,106.177,105.175
16777213,73.2943,228.831,220.656,209.176,210.189
33554429,145.39,458.603,433.133,421.374,420.331
67108861,295.874,924.959,892.641,847.493,840.953
13,0.0001,0.72192,0.915456,0.71168,0.718848
29,0.0001,0.695296,0.748544,0.86016,0.83968
61,0.0001,0.49664,1.22061,0.771072,0.74752
125,0.0001,0.630784,0.63488,0.772096,0.731136
253,0.0002,0.523232,0.820224,0.781312,1.01274
509,0.0003,0.536576,0.780288,0.784384,0.7168
1021,0.0004,0.571392,0.832512,0.794624,0.77312
2045,0.0007,0.57856,0.868352,0.776192,1.33632
4093,0.0016,0.564224,0.892928,0.842752,0.774144
8189,0.003,0.87552,0.969728,0.884736,0.881664
16381,0.0065,0.932864,1.04448,1.00045,0.949248
32765,0.016,1.18784,1.29024,1.17248,1.14688
65533,0.037,1.49606,1.69062,1.52781,1.51757
131069,0.8305,2.33677,2.59072,2.59174,3.1017
262141,1.1701,4.84147,4.09395,4.49741,5.14458
524285,2.342,8.05069,7.77114,7.80288,8.68557
1048573,6.1692,15.0784,14.6309,14.3196,14.5592
2097149,9.0122,29.0857,28.2481,27.4463,27.7094
4194301,20.5265,57.0368,54.9519,53.2654,54.3908
8388605,35.7366,113.334,109.565,106.153,105.822
16777213,74.9816,229.387,217.356,209.768,209.488
33554429,147.569,462.149,438.997,424.928,419.176
67108861,297.038,929.669,875.64,849.749,841.1
13,0.0001,0.602112,0.896,0.929792,0.848896
29,0.0001,0.480256,0.748544,0.868352,0.872448
61,0.0003,0.555008,0.751616,0.804864,0.760832
125,0.0001,0.512,0.800768,0.790528,0.744448
253,0.0001,0.512,0.786432,0.779264,0.759808
509,0.0002,0.841728,0.784384,0.80384,0.76288
1021,0.0008,0.582656,0.802816,0.93184,0.673792
2045,0.0022,0.559104,0.811008,0.77312,0.708608
4093,0.0019,0.641024,0.867328,0.800768,0.782336
8189,0.0031,0.668672,0.963584,0.868352,0.912384
16381,0.0066,0.866304,1.10074,0.965632,1.2759
32765,0.0161,1.21344,1.23392,1.13664,1.2841
65533,0.0401,1.57798,1.78074,1.68858,1.54931
131069,0.6019,2.5897,2.46989,3.67411,3.02797
262141,1.174,4.24653,4.05402,4.41037,4.70938
524285,2.284,7.96262,7.43117,7.8551,8.10496
1048573,4.4371,14.9125,14.5797,14.3063,14.4108
2097149,9.6494,28.7252,28.5245,27.3695,27.2968
4194301,17.9126,57.6737,56.7439,53.6515,54.3058
8388605,35.8104,113.744,112.713,106.621,105.571
16777213,71.513,228.102,220.741,212.604,209.959
33554429,148.421,461.525,433.989,422.483,421.289
67108861,290.725,927.742,887.183,849.792,838.573
13,0.0001,0.617472,0.817152,0.889856,0.881664
29,0.0001,0.483328,0.820224,0.915456,0.850944
61,0.0001,0.490496,0.75776,0.899072,1.1264
125,0.0001,0.69632,0.735232,0.745472,0.657408
253,0.0134,1.00147,0.761856,0.765952,0.656384
509,0.0003,0.658432,0.786432,0.7936,0.723968
1021,0.0005,0.538624,0.736256,0.75264,0.698368
2045,0.0009,0.81408,0.836608,0.76288,0.7168
4093,0.0017,0.589824,0.912384,0.806912,0.713728
8189,0.0031,0.823296,0.935936,1.17453,0.818176
16381,0.0066,0.764928,1.05984,0.9984,0.943104
32765,0.0157,0.950272,1.27795,1.1776,1.1305
65533,0.0369,1.58822,2.38592,1.54624,1.47763
131069,0.5851,2.64294,2.49037,2.70746,3.25427
262141,1.1675,4.50867,4.05811,4.54349,4.64077
524285,2.3435,7.88378,7.6544,7.71686,8.19814
1048573,4.4372,15.0057,14.2746,14.4108,14.5398
2097149,9.5024,29.0847,28.6249,27.4196,27.4483
4194301,17.9188,58.5032,55.8848,53.3484,55.4097
8388605,38.2899,113.363,110.649,105.095,104.854
16777213,73.5611,228.736,217.477,211.885,209.473
33554429,148.439,459.58,441.765,422.898,419.764
67108861,291.573,922.073,880.681,846.804,844.241
13,0.0001,0.507904,0.882688,0.894976,0.903168
29,0.0002,0.590848,1.00864,0.922624,0.868352
61,0.0001,0.493568,0.886784,0.610304,0.600064
125,0.0001,0.605184,0.759808,0.66048,0.575488
253,0.0001,0.529408,0.621568,0.608256,0.61952
509,0.0003,0.525312,0.800768,0.789504,0.765952
1021,0.0004,0.545792,0.8192,0.779264,1.05984
2045,0.0008,0.562176,0.86528,0.794624,0.769024
4093,0.0016,0.596992,0.896,0.823296,0.827392
8189,0.003,0.644096,0.966656,1.00147,0.84992
16381,0.0068,0.78848,1.13152,0.959488,0.9216
32765,0.0158,0.979968,1.29126,1.14074,1.1264
65533,0.035,1.5913,2.1289,1.50938,1.51962
131069,0.5851,2.39718,2.54157,3.07507,3.17338
262141,1.1737,4.3735,4.1001,4.65818,4.98483
524285,2.3423,7.70253,7.49875,7.64928,8.22784
1048573,4.6835,15.0385,14.7743,14.293,14.3596
2097149,9.0788,29.1318,28.6812,28.2419,27.4227
4194301,19.0684,58.2001,56.278,53.0862,53.8194
8388605,39.2019,114.311,109.301,104.978,105.791
16777213,79.8585,227.699,220.452,210.384,210.829
33554429,145.337,459.469,433.338,424.153,421.685
67108861,295.109,925.516,889.916,848.186,844.734
13,0,0.715776,0.896,0.877568,0.857088
29,0.0002,0.641024,0.743424,0.922624,0.7936
61,0.0002,0.45056,0.743424,0.89088,0.790528
125,0.0003,0.53248,0.88064,0.923648,0.8448
253,0.0002,0.866304,0.88064,0.866304,0.873472
509,0.0002,0.797696,0.65024,0.602112,0.7168
1021,0.0005,0.515072,0.667648,0.608256,0.592896
2045,0.0009,0.692224,0.820224,0.697344,0.809984
4093,0.0016,0.561152,0.937984,0.80384,0.825344
8189,0.0032,0.796672,1.30253,0.864256,0.837632
16381,0.0067,0.89088,1.10182,0.958464,0.954368
32765,0.0163,1.17555,1.30662,1.17043,1.11411
65533,0.0366,1.36192,1.71827,1.54624,1.54829
131069,0.5852,2.40538,2.42995,2.62042,3.02592
262141,1.1682,4.30592,4.24448,4.42368,4.96538
524285,2.3546,7.88378,7.44346,7.61037,8.11008
1048573,4.6842,15.616,14.6022,14.4517,14.463
2097149,9.0196,29.1246,28.6515,27.1575,27.435
4194301,20.6878,58.198,55.081,54.4328,53.5101
8388605,40.7543,114.47,110.001,106.355,106.642
16777213,76.0053,228.861,216.704,208.25,209.373
33554429,147.5,461.814,442.775,424.623,420.329
67108861,297.422,927.161,877.692,848.601,844.865
13,0,0.63488,0.777216,0.79872,0.677888
29,0,0.623616,0.801792,0.826368,0.813056
61,0.0001,0.485376,0.800768,0.753664,0.748544
125,0.0001,0.59392,0.812032,0.745472,0.642048
253,0.0002,0.801792,0.781312,1.08544,0.739328
509,0.0002,0.613376,0.792576,1.16531,0.749568
1021,0.0004,0.549888,0.801792,0.795648,0.77824
2045,0.0008,0.62464,0.857088,1.10592,0.776192
4093,0.0017,0.595968,0.892928,0.807936,0.787456
8189,0.0031,0.812032,1.04346,0.83456,0.835584
16381,0.0065,0.891904,1.08134,0.939008,1.06701
32765,0.0159,0.950272,1.26976,1.1305,1.14176
65533,0.0345,1.54726,1.88723,1.53702,1.54522
131069,0.5828,2.5303,2.47808,3.60243,3.11091
262141,1.1748,4.6551,4.03251,4.54349,5.34426
524285,2.2175,7.90323,8.33843,8.0937,8.27494
1048573,4.8051,14.8623,14.6831,14.2848,14.8224
2097149,10.7478,29.1461,28.4099,27.9276,28.0873
4194301,17.8688,57.1658,55.1967,54.3416,54.0897
8388605,37.3524,113.196,109.802,105.602,105.304
16777213,71.6876,228.731,223.149,206.412,209.501
33554429,148.09,460.43,432.338,422.697,422.501
67108861,289.631,931.371,883.339,933.574,1285.29
13,0.0001,0.472064,0.565248,0.565248,0.516096
29,0.0002,0.781312,0.499712,0.534528,0.565248
61,0.0002,0.55296,0.616448,0.586752,0.5376
125,0.0003,0.457728,0.50688,0.52224,0.529408
253,0.0003,0.519168,0.736256,0.592896,1.10387
509,0.0007,0.561152,0.564224,2.8631,0.475136
1021,0.0016,0.497664,0.58368,0.523264,0.55296
2045,0.001,0.589824,0.673792,0.596992,0.551936
4093,0.0017,0.598016,0.992256,1.19194,0.910336
8189,0.0034,0.659456,1.09056,0.986112,0.896
16381,0.0077,0.90624,1.17043,1.3015,1.01478
32765,0.0171,0.98816,1.34758,1.28819,1.11309
65533,0.0347,1.32813,1.48787,1.31789,1.29946
131069,0.6193,2.18317,2.54464,2.68902,3.08224
262141,1.1692,4.88243,4.13389,4.61824,5.47635
524285,2.4091,7.92371,8.47462,8.38656,8.31795
1048573,6.1628,14.8951,14.6698,14.5418,14.3636
2097149,9.8537,28.8553,28.5952,27.265,27.1084
4194301,18.9951,57.9604,55.8029,54.2454,54.2321
8388605,43.4996,113.812,110.986,106.376,105.519
16777213,72.8791,229.234,217.446,213.45,211.189
33554429,147.307,461.339,446.061,424.862,420.134
67108861,307.455,942.665,881.403,853.031,843.881
13,0.0001,0.728064,0.850944,0.86016,0.97792
29,0.0001,0.945152,0.884736,0.93696,0.89088
61,0.0001,0.448512,1.0793,0.729088,0.866304
125,0.0001,0.52736,0.858112,0.9216,0.80896
253,0.0001,0.525312,0.759808,0.6912,0.674816
509,0.0002,0.530432,0.795648,1.17555,0.764928
1021,0.0004,0.65536,0.774144,0.649216,0.707584
2045,0.0008,1.06803,0.856064,0.772096,0.715776
4093,0.0016,0.59392,0.840704,0.817152,0.764928
8189,0.0034,0.73216,1.12845,0.83968,0.743424
16381,0.0065,0.941056,1.07725,0.93696,0.852992
32765,0.016,0.97792,1.30458,1.1305,1.12026
65533,0.0368,1.44077,1.76742,1.47866,2.16269
131069,0.5861,2.34701,2.48115,2.80166,3.14266
262141,1.1757,4.43085,4.06528,4.53632,5.51322
524285,2.348,8.00154,7.7568,8.00461,8.46029
1048573,4.4382,14.7999,14.6002,14.3176,15.145
2097149,9.062,29.8588,28.3197,26.8687,29.2864
4194301,21.4586,57.6963,56.9539,53.3586,53.4712
8388605,39.4811,113.825,109.577,107.213,108.667
16777213,75.9443,229.766,223.434,210.725,212.412
33554429,160.284,462.002,433.927,423.113,423.509
67108861,304.779,931.943,894.306,849.254,848.602
13,0.0001,0.761856,0.887808,0.842752,0.882688
29,0.0003,0.653312,0.934912,0.8704,0.841728
61,0.0002,0.6912,0.904192,0.925696,0.893952
125,0.0001,0.505856,0.57856,0.557056,0.56832
253,0.0002,0.50688,0.64,0.610304,0.55808
509,0.0003,0.717824,0.780288,1.61997,0.764928
1021,0.0004,0.6656,0.7936,0.898048,0.761856
2045,0.0009,0.755712,0.822272,0.811008,0.75264
4093,0.0016,0.856064,0.856064,0.749568,0.96256
8189,0.003,0.646144,0.958464,0.869376,0.83456
16381,0.0064,0.785408,1.3271,1.04448,0.93184
32765,0.0151,0.992256,1.29536,1.78995,1.10182
65533,0.0358,1.4633,1.71725,1.64147,1.83706
131069,0.6004,2.29069,2.67878,2.50061,3.00339
262141,1.1713,4.61005,4.0233,4.33152,5.45997
524285,2.3539,7.79162,7.84179,8.27392,8.73882
1048573,4.7692,14.8367,14.508,14.846,14.9289
2097149,8.875,29.4615,29.8004,27.8477,28.1139
4194301,19.8345,58.497,55.7732,53.5634,52.9275
8388605,41.987,112.062,111.204,105.08,106.961
16777213,80.0573,228.746,219.277,211.736,211.198
33554429,153.808,466.483,446.06,425.632,423.478
67108861,302.836,936.323,883.714,851.393,842.249
13,0.0001,0.626688,0.899072,0.643072,0.724992
29,0.0003,0.603136,0.749568,0.671744,0.991232
61,0.0001,0.697344,0.889856,0.877568,0.884736
125,0.0001,0.679936,0.758784,0.607232,0.873472
253,0.0002,0.507904,0.57344,0.627712,0.761856
509,0.0003,0.61952,0.729088,0.695296,0.722944
1021,0.0005,0.565248,0.673792,0.779264,0.759808
2045,0.0008,0.571392,0.806912,0.776192,0.760832
4093,0.0017,0.77312,1.28819,0.772096,0.713728
8189,0.0045,0.724992,1.08851,1.06291,0.78848
16381,0.0114,0.794624,1.29434,0.935936,0.978944
32765,0.015,0.969728,1.44486,1.14278,1.17555
65533,0.037,1.45203,1.66298,1.78074,1.66298
131069,0.5828,2.31936,2.54259,2.63578,3.52666
262141,1.1735,4.28749,4.33152,4.5056,5.08006
524285,2.4096,7.82746,7.41274,7.77728,8.2903
1048573,4.9298,14.6401,14.7958,14.2264,16.341
2097149,10.0947,29.8363,27.7719,26.8698,27.7094
4194301,20.711,56.6405,56.7828,53.6003,54.101
8388605,41.9901,115.152,109.137,106.562,105.925
16777213,78.7017,230.036,221.88,210.355,210.678
33554429,149.64,463.304,435.279,427.601,423.485
67108861,297.221,932.031,892.272,853.192,847.609
13,0.0001,0.577536,0.858112,0.728064,0.842752
29,0.0001,0.71168,0.745472,0.944128,0.892928
61,0.0001,0.495616,0.771072,0.933888,0.610304
125,0.0001,0.856064,0.620544,0.6144,0.943104
253,0.0002,0.514048,0.74752,0.776192,0.78848
509,0.0002,0.528384,0.955392,0.801792,0.73728
1021,0.0004,0.60416,0.84992,0.797696,0.684032
2045,0.0008,0.536576,0.910336,0.845824,0.811008
4093,0.0017,0.738304,1.01581,0.782336,0.761856
8189,0.0031,0.710656,0.96256,0.8192,0.816128
16381,0.0064,0.755712,1.0711,1.10592,0.980992
32765,0.0147,1.63738,1.31072,1.22266,1.11411
65533,0.0349,1.54112,1.73261,1.53088,1.52166
131069,0.5852,2.39309,2.44941,2.57741,2.96038
262141,1.5558,4.31411,4.3305,4.49331,5.3545
524285,2.3545,7.8848,7.77728,8.4265,8.27392
1048573,4.8387,15.3385,15.5054,14.8132,14.3882
2097149,9.2982,29.1963,29.4349,27.7545,
